id,owner,route,str_no,str_name,mp,county,municipality,latitude,longitude
3388,County,9008,0807E08,"CR 617 (S. MULLICA HILL RD) / OLDMANS CREEK",0,GLOUCESTER,"South Harrison township",39.6802,75.2868
3389,County,9008,0807H01,"CR 622 (EWAN RD)/RACCOON CREEK @ EWAN LK",0,GLOUCESTER,"Elk township",39.6977,75.1929
3390,County,9008,0807P01,"WILLIAMSTOWN-WINSLOW RD/GRT EGG HARBOR RVR",0,GLOUCESTER,"Monroe township",39.6694,74.9135
3391,County,9008,0808F02,"CR 581(COMMSSNRS PIKE) / OLDMANS CR @ ALGONKIN LA",13,GLOUCESTER,"South Harrison township",39.6639,75.2434
3392,County,9008,0808J01,"CR 553 (BUCK ROAD)/STILL RUN",37.37,GLOUCESTER,"Elk township",39.6622,75.1212
3393,County,9008,0808K01,"CR 610 (ACADEMY STREET)/LITTLE EASE RUN",3.55,GLOUCESTER,"Clayton borough",39.6591,75.0673
3394,County,9008,0808K03,"WASHINGTON AVE/LITTLE EASE RUN",0,GLOUCESTER,"Clayton borough",39.5678,75.0683
3395,County,9008,0808K06,"GRANT AVENUE / LITTLE EASE RUN",0,GLOUCESTER,"Franklin township",39.6349,75.0721
3396,County,9008,0808L01,"CR610(CLAYT-WMTWN RD)/SCOTLND RN@ WILSON LK",4.44999,GLOUCESTER,"Clayton borough",39.6559,75.051
3397,County,9008,0808L02,"WASHINGTON AVE. / SCOTLAND RUN",0,GLOUCESTER,"Franklin township",39.645,75.0526
3398,County,9008,0808L04,"GRANT AVENUE OVER SCOTLAND RUN",0,GLOUCESTER,"Franklin township",39.6346,75.0552
3399,County,9008,0808N03,"CR 659 (MALAGA-NEW BRKLYN RD) / HOSPITALITY BR.",2.34,GLOUCESTER,"Monroe township",39.6436,75.9773
3400,County,9008,0808O01,"WHITEHALL RD / HOSPITALITY BRANCH",0,GLOUCESTER,"Monroe township",39.6382,74.9485
3401,County,9008,0809J01,"CR 553 (BUCK RD) / REED BRANCH @ GARRISON LAKE",35,GLOUCESTER,"Elk township",39.628,75.1265
3402,County,9008,0809J02,"AURA-WILLOW GROVE ROAD / REED BRANCH",0,GLOUCESTER,"Franklin township",39.6258,75.1125
3403,County,9008,0809J03,"CR 604 (MONROEVILLE RD)/REED BR",2,GLOUCESTER,"Franklin township",39.6204,75.1045
3404,County,9008,0809K02,"CR 538(COLES MILL RD)/LITTLE EASE RUN",15.57,GLOUCESTER,"Franklin township",39.6174,75.0795
3405,County,9008,0809K05,"ROYAL AVENUE OVER REEDS BRANCH",0,GLOUCESTER,"Franklin township",39.6089,75.0896
3406,County,9008,0809K06,"AURA-WILLOW GRV RD/TRIB STILL RUN",0,GLOUCESTER,"Franklin township",39.6014,75.0999
3407,County,9008,0809L01,"FRANKLIN-WILLMTWN RD/SCOTLAND RUN",0,GLOUCESTER,"Franklin township",39.6211,75.0616
3408,County,9008,0809L02,"COLES MILL ROAD (CR 538) OVER SCOTLAND RUN",16.66,GLOUCESTER,"Franklin township",39.6181,75.0595
3409,County,9008,0809P02,"COLES MILL ROAD (CR 538) OVER HOSPITALITY BRANCH",23.81,GLOUCESTER,"Monroe township",39.6205,74.9271
3410,County,9008,0809P06,"PINEY HOLLOW RD / HOSPITALITY BR",0,GLOUCESTER,"Monroe township",39.6089,74.9092
3411,County,9008,0809P07,"SHARPS ROAD / HOSPITALITY BR @ DIAMOND LK",0,GLOUCESTER,"Monroe township",39.7782,74.9191
3412,County,9008,0809Q03,"PINEY HOLLOW RD / GREAT EGG HARBOR  CREEK",0,GLOUCESTER,"Monroe township",39.6206,75.8928
3413,County,9008,0810K02,"WILLIAMSTOWN ROAD (CR 612) OVER LITTLE EASE RUN",0.3,GLOUCESTER,"Franklin township",39.5997,75.0767
3414,County,9008,0810K03,"LEONARD CAKE RD OVER LITTLE EASE RUN",0,GLOUCESTER,"Franklin township",39.5971,75.0758
3415,County,9008,0810K04,"WILLOW GROVE RD (CR613) OVER STILL RUN @ IONA LAKE",0.7,GLOUCESTER,"Franklin township",39.595,75.0817
3416,County,9008,0810P01,"JACKSON ROAD / FARAWAY BRANCH",0,GLOUCESTER,"Monroe township",39.5964,75.9184
3417,County,9009,0900001,"PARK AV (CR 677) /CONRAIL-WEEHAWKENBR&ACCESS RD",0.989998,HUDSON,"Hoboken city",40.7565,74.028
3418,County,9009,0900002,"WILLOW AVE (CR 675) /CONRAIL,18 AND SOUTH STS.",0,HUDSON,"Hoboken city",40.7569,74.0288
3419,County,9009,0900004,"SECAUCUS RD (CR 678) OVER PENHORN CREEK",1.17,HUDSON,"Secaucus town",40.7688,74.057
3420,County,9009,0900005,"ELDORADO ARCH OVER CLIFF",1,HUDSON,"Weehawken township",40.7732,74.0155
3421,County,9009,0900006,"OGDEN AVE OVER HOLLAND AVE (ABANDOND)",0,HUDSON,"Jersey City city",40.7453,74.0425
3422,County,9009,0900007,"JFK BLVD E/CLIFF AT E END 77TH ST.",1.17,HUDSON,"North Bergen township",40.7956,73.9986
3423,County,9009,0900008,"JFK BLVD (CR 501) / PATH & CONRAIL",30.63,HUDSON,"Jersey City city",40.732,74.0637
3424,County,9009,0900009,"JFK BLVD (CR 501) /NJ.TRANSIT.BERGEN LINE",28.9,HUDSON,"Jersey City city",40.7135,74.0833
3425,County,9009,0900010,"NELSON AVENUE (CR 689) OVER SECAUCUS RD (CR 678)",0.479999,HUDSON,"North Bergen township",40.7584,74.049
3426,County,9009,0900011,"BERGEN AVE (CR 607) /ABAND. CONRAIL-W.SIDE BRCH",0.82,HUDSON,"Jersey City city",40.7131,74.0816
3427,County,9009,0900013,"NEWARK AV OVER NATIONAL DOCK SEC.",0.75,HUDSON,"Jersey City city",40.7274,74.0541
3428,County,9009,0900015,"NEW COUNTY RD (CR 653) OVER PENHORN CREEK",1.01,HUDSON,"Secaucus town",40.7621,74.0681
3429,County,9009,0900016,"14TH ST.VIADUCT (CR 670) /CONRAIL & LOCAL ST.",0,HUDSON,"Hoboken city",40.7541,74.0298
3430,County,9009,0900017,"MANHATTAN AV.(N.WING VIADUCT)/GORGE.",0.32,HUDSON,"Union City city",40.7556,74.0354
3431,County,9009,0900019,"3 SPAN ARCH(W.HUDSON PARK RD)/LAKE",0,HUDSON,"Harrison town",40.7518,74.1481
3432,County,9009,0900020,"SINGLE SPAN ARCH OVER DAVIS AVE.",0,HUDSON,"Harrison town",40.7518,74.1518
3433,County,9009,0900022,"ARCH OVER PARK FOOTPATH",0,HUDSON,"Bayonne city",40.6798,74.1149
3434,County,9009,0900023,"ARCH OVER PARK FOOTPATH",0,HUDSON,"Bayonne city",40.6823,74.1137
3435,County,9009,0900024,"ARCH OVER PARK FOOTPATH BAYONNE PARK",0,HUDSON,"Bayonne city",40.6842,74.1124
3436,County,9009,0900027,"FERRY ROAD OVER CLIFF",0,HUDSON,"Guttenberg town",40.7915,74.0002
3437,County,9009,0900028,"PALISADE AVENUE OVER NEW YORK AVENUE",0.709998,HUDSON,"Jersey City city",40.7382,74.0479
3438,County,9009,0900029,"PASSAIC AVE OVER PASSAIC RIVER BANK",2.33999,HUDSON,"Kearny town",40.7764,74.1496
3439,County,9009,0900033,"NEW COUNTY ROAD OVER NORFORK SOUTHERN RR",0.0999997,HUDSON,"Secaucus town",40.7653,74.071
3440,County,9009,0900034,"NEW COUNTY ROAD/COUNTY ROAD RAMPS C & D",0,HUDSON,"Secaucus town",40.7656,74.0701
3441,County,9009,0900035,"JFK BLD E CONC ARCH OVER CLIFF at E END OF 76th ST",1.12,HUDSON,"North Bergen township",40.7951,73.9986
3442,County,9010,1000002,"PALMYRA ROAD (CR 519) OVER HARIHOKAKE CREEK",14.24,HUNTERDON,"Alexandria township",40.5803,75.0513
3443,County,9010,1000003,"PITTSTOWN ROAD(CR513)/TRIB S. BRANCH RARITAN RIVER",10.37,HUNTERDON,"Union township",40.6187,74.9326
3444,County,9010,1000004,"FAIRVIEW AV(CR513)/TRIB S BR RARITAN RIVER",19.14,HUNTERDON,"Lebanon township",40.7128,74.8579
3445,County,9010,1000005,"FAIRVIEW AVENUE(CR 513) OVER LITTLE BROOK",20.05,HUNTERDON,"Lebanon township",40.7235,74.8482
3446,County,9010,1000006,"FAIRVIEW AV.(CR 513) OVER SO BR RARITAN RIVER",21.81,HUNTERDON,"Lebanon township",40.7448,74.8312
3447,County,9010,1000007,"EVERITTSTOWN RD(CR 513)/NISHISAKAWICK CRK",4.55,HUNTERDON,"Alexandria township",40.5726,75.0094
3448,County,9010,1000008,"OLD YORK ROAD(CR 514) OVER NESHANIC RIVER",2.55,HUNTERDON,"East Amwell township",40.4671,74.827
3449,County,9010,1000010,"KINGWOOD ROAD (CR 519) OVER LACKATONG CREEK",4.81,HUNTERDON,,40.4708,75.0208
3450,County,9010,1000011,"RT 519 (KINGWOOD ROAD) OVER LOCKATONG CREEK",4.84,HUNTERDON,,40.4712,75.0212
3451,County,9010,1000012,"PALMYRA ROAD (CR 519) OVER NISHISAKAWICK CR",12.5,HUNTERDON,"Alexandria township",40.5653,75.0278
3452,County,9010,1000014,"CO. RT. 519/QUEQUACOMMISACONG CREEK",17.81,HUNTERDON,"Milford borough",40.572,75.0959
3453,County,9010,1000015,"FLEMINGTON-WHITEHOUSE RD(CR 523)/PLEASANT RUN",15.3,HUNTERDON,"Readington township",40.5696,74.8136
3454,County,9010,1000016,"COUNTY ROUTE 523 OVER WALNUT BROOK",9.27,HUNTERDON,"Raritan township",40.505,74.8692
3455,County,9010,1000017,"CO RT 523 OVER 3RD NESHANIC RIVER",5.51,HUNTERDON,"Delaware township",40.4693,74.9178
3456,County,9010,1000018,"CO RT 523 OVER SO BR RARITAN RIVER",12.75,HUNTERDON,"Raritan township",40.5379,74.8357
3457,County,9010,1000019,"CO RT 523/NORTH BRANCH ROCKAWAY CREEK",21.4699,HUNTERDON,"Readington township",40.643,74.7602
3458,County,9010,1000020,"COUNTY ROUTE 579 OVER CAPOOLONG CREEK",27.39,HUNTERDON,"Franklin township",40.5775,74.9607
3459,County,9010,1000021,"CO RT 579 OVER WICKECHEOKE CREEK",22.07,HUNTERDON,"Delaware township",40.5095,74.9305
3460,County,9010,1000022,"RINGOES-CROTON RD(CR 579)/TRIB 3RD NESHANIC R",16.08,HUNTERDON,"Delaware township",40.4469,74.874
3461,County,9010,1000025,"OLD YORK RD(CR 613)/SO BR OF RARITAN RIVER",2.97,HUNTERDON,"Raritan township",40.5172,74.8018
3462,County,9010,1000027,"SIDNEY ROAD (CR 617) OVER CAPOOLING CREEK",6.9,HUNTERDON,"Franklin township",40.5998,74.9228
3463,County,9010,1000028,"MILFORD-FRENCHTOWN ROAD(CR 619) / HARIHOKAKE CREEK",1.18,HUNTERDON,"Alexandria township",40.5482,75.0687
3464,County,9010,1000029,"OLD ALLERTON ROAD(CR 633) / BEAVER BROOK",0.49,HUNTERDON,"Clinton township",40.6377,74.8823
3465,County,9010,1000030,"CHARLESTOWN ROAD (RT 635) OVER MULHOCKAWAY CREEK",0.8,HUNTERDON,"Union township",40.6476,74.9689
3466,County,9010,1000031,"TRENTON AVE(RT NJ 29) OVER NISHISAKAWICK CRK",34.54,HUNTERDON,"Frenchtown borough",40.5239,75.0616
3467,County,9010,1000032,"PITTSTOWN ROAD (CR 513) / BR. OF CAPOOLONG CREEK",7.45,HUNTERDON,"Alexandria township",40.583,74.9584
3468,County,9010,1000033,"SIDNEY ROAD (CR 617) OVER TRIB. SO. BR. RARITAN",7.9,HUNTERDON,"Franklin township",40.6136,74.9244
3469,County,9010,1000034,"MILLFORD-WARREN GLEN ROAD (CR 519)/MILFORD CREEK",18.68,HUNTERDON,"Holland township",40.5809,75.1073
3470,County,9010,1000035,"STOCKTON-FLEMINGTON RD. CR 523)/2ND NESHANIC RIVER",7.72,HUNTERDON,"Raritan township",40.4926,74.891
3471,County,9010,1000036,"LITTLE YORK ROAD (CR 614)/BRANCH MULHOCKAWAY CREEK",6.56,HUNTERDON,"Union township",40.6365,75.0159
3472,County,9010,1000037,"COUNTY ROUTE 579 OVER PETERS BRK",11.4,HUNTERDON,"West Amwell township",40.3873,74.8472
3473,County,9010,1000038,"VLIETOWN ROAD OVER COLD BROOK",0,HUNTERDON,"Tewksbury township",40.6749,74.7378
3474,County,9010,1000039,"ROCKAWAY RD.OVER N.BR. ROCKWY CRK",4.34,HUNTERDON,"Tewksbury township",40.69,74.8111
3475,County,9010,1000040,"MAIN ST OVER N BR ROCKAWAY CREEK",0,HUNTERDON,"Tewksbury township",40.6928,74.8107
3476,County,9010,1000041,"GUINEA HOLLOW RD/N.BR.ROCKAWAY CREEK",0,HUNTERDON,"Tewksbury township",40.6956,74.812
3477,County,9010,1000042,"WATER ST/TRIB.NO.BR.ROCKAWAY CR.",1.55,HUNTERDON,"Tewksbury township",40.6896,74.8226
3478,County,9010,1000043,"WATER ST/TRIB.NO.BR.ROCKAWAY CR.",1.55,HUNTERDON,"Tewksbury township",40.6398,74.9958
3479,County,9010,1000044,"BOULDER HILL R/TR.N.B.ROCKAWAY CR",0,HUNTERDON,"Tewksbury township",40.6995,74.8117
3480,County,9010,1000045,"BURRELL RD/TR.NO.BR.ROCKAWAY CR.",0,HUNTERDON,"Tewksbury township",40.7052,74.8052
3481,County,9010,1000046,"HUNTER RD OV TRIB OF MOORES CREEK",0,HUNTERDON,"West Amwell township",40.3506,74.8997
3482,County,9010,1000047,"BARRY ROAD OVER MOORES CREEK",0,HUNTERDON,"West Amwell township",40.3442,74.886
3483,County,9010,1000049,"ROCKTOWN-LAMBERTVILLE RD/SWAN CK",0,HUNTERDON,"West Amwell township",40.3688,74.9325
3484,County,9010,1000050,"RT 601 OVER TRIB ALEXAUKEN CREEK",2.95999,HUNTERDON,"West Amwell township",40.3969,74.9009
3485,County,9010,1000051,"ALEXAUKEN CR.RD / ALEXAUKEN CREEK",0,HUNTERDON,"West Amwell township",40.404,74.9206
3486,County,9010,1000052,"RTE 605 OVER TRIB. ALEXAUKEN CK",0.87,HUNTERDON,"West Amwell township",40.406,74.9195
3487,County,9010,1000053,"WASHINGTON AVE/SO.BR.RARITAN RIV.",0.36,HUNTERDON,"High Bridge borough",40.6657,74.8916
3488,County,9010,1000055,"ARCH ST. OVER SOUTH BR.RARITAN RIVER",0,HUNTERDON,"High Bridge borough",40.6634,74.8974
3489,County,9010,1000056,"SO. FRANKLIN ST. OVER SWAN CREEK",0,HUNTERDON,"Lambertville city",40.3648,74.9415
3490,County,9010,1000057,"ROCK ROAD OVER SWAN CREEK",0,HUNTERDON,"Lambertville city",40.3674,74.9359
3491,County,9010,1000058,"SOUTH UNION ST.OVER SWAN CREEK",0,HUNTERDON,"Lambertville city",40.3642,74.9442
3492,County,9010,1000059,"CHERRY STREET(CR629) OVER SO.BR.ROCKAWAY CREEK",12.44,HUNTERDON,"Lebanon borough",40.6375,74.8334
3493,County,9010,1000060,"CENTRAL ST./SO. BR. ROCKAWAY CR.",0,HUNTERDON,"Lebanon borough",40.6378,74.8356
3494,County,9010,1000061,"STANTON STATION RD. OVER PRESCOTT BR.",0,HUNTERDON,"Readington township",40.5735,74.8635
3495,County,9010,1000062,"FARMERSVILLE RD/TRIB N BR ROCKAWY",0,HUNTERDON,"Tewksbury township",40.7111,74.7763
3496,County,9010,1000063,"MCCAN MILL ROAD OVER TRIBUTARY TO LAMINGTON RIVER",0,HUNTERDON,"Tewksbury township",40.7141,74.7221
3497,County,9010,1000064,"BLACK RIVER RD OVER LAMINGTON RIV",0,HUNTERDON,"Tewksbury township",40.6794,74.7209
3498,County,9010,1000065,"HOMESTEAD RD OVER TRIB LAMINGTON RIV",0,HUNTERDON,"Tewksbury township",40.7164,74.7341
3499,County,9010,1000066,"PALATINE RD OVER TRIB LAM RIVER",0,HUNTERDON,"Tewksbury township",40.6997,74.7466
3500,County,9010,1000067,"GALLMEIER RD OVER HAKIHOHAKE CR",0,HUNTERDON,"Alexandria township",40.5602,75.0592
3501,County,9010,1000070,"OAK GROVE RD/LOCKATONG CREEK",0,HUNTERDON,"Franklin township",40.534,74.9534
3502,County,9010,1000071,"MAIN STREET/ SPRUCE RUN",0.699998,HUNTERDON,"Glen Gardner borough",40.7022,74.9439
3503,County,9010,1000072,"MAIN ST. OVER SPRUCE RUN",0.539999,HUNTERDON,"Glen Gardner borough",40.6912,74.9369
3504,County,9010,1000075,"CYPHERS RD/TRIB MUSCONETCONG RIVER",0,HUNTERDON,"Holland township",40.6204,75.1555
3505,County,9010,1000076,"PT BREEZE-KINGWOOD ST RD/MUD RUN",1.17,HUNTERDON,,40.4868,75.0049
3506,County,9010,1000077,"CO RT 651/TRIB LOCKATONG CR",3.84999,HUNTERDON,,40.4617,75.0238
3507,County,9010,1000078,"WARSAW ROAD/TRIB TO DELAWARE RIV",0,HUNTERDON,,40.4601,75.0601
3508,County,9010,1000079,"HORSESHOE BEND ROAD/COPPER CREEK",0,HUNTERDON,,40.5116,75.0461
3509,County,9010,1000080,"UNION ROAD OVER MUD RUN",0,HUNTERDON,,40.4912,74.9999
3510,County,9010,1000081,"THATCHER RD/TRIB LOCKATONG CREEK",0,HUNTERDON,,40.4974,75.0109
3511,County,9010,1000082,"MUDDY RUN ROAD OVER MUD RUN",0,HUNTERDON,,40.4826,75.0108
3512,County,9010,1000083,"WHISKEY LANE/TRIB WICKECHEOKE CR",0,HUNTERDON,,40.5043,74.9552
3513,County,9010,1000084,"BUFFALO HOLLOW RD/TRIB SPRUCE RUN",0,HUNTERDON,"Lebanon township",40.6896,74.9038
3514,County,9010,1000085,"BUFFALO HOLLOW RD/WILLOUGHBY BROOK",0,HUNTERDON,"Lebanon township",40.6813,74.9084
3515,County,9010,1000086,"RED MILL ROAD OVER SPRUCE RUN",0,HUNTERDON,"Lebanon township",40.7195,74.921
3516,County,9010,1000088,"NEWPORT ROAD OVER SPRUCE RUN",1.02,HUNTERDON,"Lebanon township",40.7248,74.9094
3517,County,9010,1000092,"HICKORY RUN RD/TR.S.BR.RARITAN R.",0,HUNTERDON,"Lebanon township",40.7128,74.8588
3518,County,9010,1000093,"TRIMMER RD/TRIB.SO.BR.RARITAN RIV",0,HUNTERDON,"Lebanon township",40.746,74.8346
3519,County,9010,1000094,"TRIMMER RD/TRIB.SO.BR.RARITAN RIV",0,HUNTERDON,"Lebanon township",40.7436,74.8391
3520,County,9010,1000095,"PENWELL RD/TRIB MUSCONETCONG RIV",1.58,HUNTERDON,"Lebanon township",40.7789,74.9005
3521,County,9010,1000096,"YORK ST OVER HAKIHOHAKE CREEK",0,HUNTERDON,"Milford borough",40.5769,75.0946
3522,County,9010,1000097,"HALSTEAD ST (CR 513) OVER SO BR RARITAN RI",12.27,HUNTERDON,"Clinton town",40.638,74.9111
3523,County,9010,1000098,"LEIGH STREET OVER BEAVER BROOK",0.7,HUNTERDON,"Clinton town",40.6363,74.9095
3524,County,9010,1000099,"CAPNER ST. OVER WALNUT BROOK",0.799998,HUNTERDON,"Raritan township",40.5117,74.8741
3525,County,9010,10000Z4,"MAIN ST OVER TRIB ROCKAWAY CREEK",0,HUNTERDON,"Lebanon township",40.6419,74.827
3526,County,9010,1000100,"OLD CROTON RD/WICKECHEOKE CREEK",0.74,HUNTERDON,"Raritan township",40.511,74.9282
3527,County,9010,1000101,"JOHANNA FARMS RD/2ND NESHANIC RIV",0,HUNTERDON,"Raritan township",40.4855,74.8797
3528,County,9010,1000102,"PA AVE EXT/TRIB SO BR RARITAN RIV",0,HUNTERDON,"Raritan township",40.5194,74.8338
3529,County,9010,1000103,"RIVER ROAD OVER BUSHKILL BROOK",0.669998,HUNTERDON,"Raritan township",40.5211,74.8271
3530,County,9010,1000104,"VAN SYCKLES COR RD/TRIB MULHOCKWY CRK",0,HUNTERDON,"Union township",40.6511,74.9695
3531,County,9010,1000105,"PERRYVILLE RD./TRIB. TO S. BR. OF RARITAN RIVER",1.97999,HUNTERDON,"Union township",40.6212,74.9589
3532,County,9010,1000106,"VAN SYCKLES COR.RD/MULHOCKAWAY CK",0,HUNTERDON,"Union township",40.646,74.9757
3533,County,9010,1000108,"COKESBURY RD.OVER S.BR.RARITAN RIVER",0,HUNTERDON,"Clinton township",40.6818,74.8773
3534,County,9010,1000109,"HERMAN THAU RD OVER BEAVER BROOK",0,HUNTERDON,"Clinton township",40.6676,74.8652
3535,County,9010,1000110,"CO.RT.604 WB OVER WICKECHEOKE CREEK",1.78,HUNTERDON,"Delaware township",40.444,74.9663
3536,County,9010,1000111,"PINE HILL RD/TRIB.WICKECHEOKE CR.",0,HUNTERDON,"Delaware township",40.4448,74.965
3537,County,9010,1000112,"PINE HILL ROAD OVER PLUM BROOK",0,HUNTERDON,"Delaware township",40.4618,74.9678
3538,County,9010,1000113,"STONE SIGN POST RD/PLUM BROOK",0,HUNTERDON,"Delaware township",40.4871,74.9428
3539,County,9010,1000114,"DUNKARD CHURCH RD/TRIB.NESHANIC RIVER",0,HUNTERDON,"Delaware township",40.4469,74.9067
3540,County,9010,1000115,"UPPER CREEK RD OVER WICKECHEOKE CREEK",0,HUNTERDON,"Delaware township",40.4654,74.977
3541,County,9010,1000116,"CO.RT.604 EB OVER WICKECHEOKE CREEK",1.78,HUNTERDON,"Delaware township",40.4439,74.9662
3542,County,9010,1000117,"COUNTY ROUTE 602 OVER BACK BROOK",1.05,HUNTERDON,"East Amwell township",40.4293,74.8481
3543,County,9010,1000118,"CO.RT 602 OVER TRIB.BACK BROOK",2.85,HUNTERDON,"East Amwell township",40.4356,74.8189
3544,County,9010,1000119,"CO RT.602 OVER TRIB. NESHANIC RIV",5.58,HUNTERDON,"East Amwell township",40.4629,74.7829
3545,County,9010,1000120,"STONEY BROOK RD / STONEY BROOK",0,HUNTERDON,"East Amwell township",40.4009,74.8051
3546,County,9010,1000121,"DUNKARD CHURCH RD/TRIB NESHANIC RIVER",0,HUNTERDON,"East Amwell township",40.4464,74.8807
3547,County,9010,1000122,"DUNKARD CHURCH RD/TRIB NESHANIC RIVER",0,HUNTERDON,"East Amwell township",40.4438,74.8968
3548,County,9010,1000123,"RYNEARSON'S ROAD/TRIB. NESHANIC RIVER",0,HUNTERDON,"East Amwell township",40.444,74.8896
3549,County,9010,1000124,"LITTLE YORK -MT PLEASANT RD(CR-631)/HAKIHOKAKE CR.",1.37,HUNTERDON,"Holland township",40.6024,75.073
3550,County,9010,1000126,"JAVES RD. OVER HAKIHOKAKE CREEK",0,HUNTERDON,"Holland township",40.5803,74.0923
3551,County,9010,1000127,"WARSAW RD/TRIB.DELAWARE RIVER",0,HUNTERDON,"Kingwood township",40.4632,75.0531
3552,County,9010,1000128,"OLD CLINTON ROAD/ASSISCONG CREEK",0,HUNTERDON,"Raritan township",40.5904,74.8638
3553,County,9010,1000129,"DAYTON ROAD/TRIB.NESHANIC RIVER",0,HUNTERDON,"Raritan township",40.4939,74.8645
3554,County,9010,1000130,"HARMONY SCHOOL RD/NESHANIC RIVER",0,HUNTERDON,"Raritan township",40.4967,74.9009
3555,County,9010,1000131,"DECKERS ROAD OVER WICKECHEOKE CREEK",0,HUNTERDON,"Raritan township",40.5231,74.9089
3556,County,9010,1000133,"MOUNTAIN RD/S.BRANCH ROCKAWAY CRK",0,HUNTERDON,"Readington township",40.6255,74.7914
3557,County,9010,1000134,"COUNTY LINE ROAD/CHAMBERS BROOK",0,HUNTERDON,"Readington township",40.5958,74.7225
3558,County,9010,1000135,"RIDGE ROAD / CHAMBERS BROOK",0,HUNTERDON,"Readington township",40.6013,74.7363
3559,County,9010,1000137,"HOLLAND BROOK ROAD/HOLLAND BROOK",0,HUNTERDON,"Readington township",40.5791,74.776
3560,County,9010,1000138,"HOLLAND BROOK ROAD/HOLLAND BROOK",0,HUNTERDON,"Readington township",40.5782,74.7746
3561,County,9010,1000139,"HILLCREST ROAD OVER HOLLANDS BROOK",0,HUNTERDON,"Readington township",40.5685,74.7381
3562,County,9010,1000140,"PINE BANK ROAD OVER HOLLAND BROOK",0,HUNTERDON,"Readington township",40.57,74.7633
3563,County,9010,1000141,"OLD YORK ROAD / PLEASANT RUN",0,HUNTERDON,"Readington township",40.538,74.7546
3564,County,9010,1000143,"BARLEY SHEAF ROAD/PLEASANT RUN",0,HUNTERDON,"Readington township",40.5615,74.7932
3565,County,9010,1000144,"LOCUST ROAD/PLEASANT RUN",0,HUNTERDON,"Readington township",40.5524,74.7853
3566,County,9010,1000145,"BAPTIST CHURCH RD/MULHOCKAWAY CRK",0,HUNTERDON,"Union township",40.6394,74.996
3567,County,9010,1000146,"FAIRMOUNT ROAD(RT 512) OVER LAMINGTON RIVER",7.61,HUNTERDON,"Tewksbury township",40.7153,74.7204
3568,County,9010,1000A65,"HOG HOLLOW RD/NISHISAKAWICK CRK",0,HUNTERDON,"Alexandria township",40.5681,75.0131
3569,County,9010,1000A80,"HEMINGWAY DR.OVER TRIB TO HARIHOKAKE CREEK",0,HUNTERDON,"Alexandria township",40.5952,75.0338
3570,County,9010,1000B5W,"VALLEY STATION RD/MUSCONETCONG RIVER",0,HUNTERDON,"Bethlehem township",40.6829,75.0386
3571,County,9010,1000B8W,"CO RT 643(W PORTAL RD)OVER MUSCONETCONG RIVER",2.80999,HUNTERDON,"Bethlehem township",40.6949,75.0096
3572,County,9010,1000C88,"REFORMATORY ROAD OVER BEAVER BROOK",0,HUNTERDON,"Clinton township",40.6525,74.8682
3573,County,9010,1000L61,"WOODGLEN ROAD/SPRUCE RUN",0,HUNTERDON,"Lebanon borough",40.7412,74.8881
3574,County,9010,1000Q1A,"COPPER HILL RD. / 3RD NESHANIC RIVER",0,HUNTERDON,"Raritan township",40.4679,74.8666
3575,County,9010,100A004,"LITTLE YORK RD. (CR 614) OVER HAKIHOKAKE CREEK",3.1,HUNTERDON,"Alexandria township",40.6101,75.0686
3576,County,9010,100C026,"CRATETOWN RD OVER PRESCOTT BROOK",0,HUNTERDON,"Clinton township",40.5902,74.8608
3577,County,9010,100C032,"PAYNE ROAD OVER PRESCOTT BROOK",0,HUNTERDON,"Clinton township",40.5954,74.8588
3578,County,9010,100C101,"UPTOM PINE RD OV BR.ROCKAWAY CRK",0,HUNTERDON,"Clinton township",40.6538,74.7897
3579,County,9010,100C102,"WELLINGTON ROAD(CR 623)/CRAMER'S CREEK",0.66,HUNTERDON,"Clinton township",40.6101,74.8911
3580,County,9010,100D325,"LOWER CREEK ROAD / WICKECHEOKE CREEK",0,HUNTERDON,"Delaware township",40.4217,74.9799
3581,County,9010,100D383,"FERRY ROAD OVER PLUM BROOK",0,HUNTERDON,"Delaware township",40.4781,74.9417
3582,County,9010,100D388,"LOCKTOWN-FLEMINGTON ROAD OVER PLUM BROOK",0,HUNTERDON,"Delaware township",40.4841,74.9435
3583,County,9010,100D390,"STONE SIGN POST ROAD OVER PLUM BROOK",0,HUNTERDON,"Delaware township",40.4903,74.9387
